frame id             deadline             render time          tiles_quality       
272                  1712216612187        1712216612187        30_0,31_0,32_0,33_0,42_0,43_0,44_5,45_5,54_0,55_0,56_5,57_5,66_0,67_0,68_5,69_5,78_0,79_0,80_5,81_5,90_0,91_0,92_5,93_5,102_0,103_0,104_5,105_5,114_0,115_0,116_5,117_5
273                  1712216612227        1712216612227        30_0,31_0,32_0,33_0,42_0,43_0,44_5,45_5,54_0,55_0,56_5,57_5,66_0,67_0,68_5,69_5,78_0,79_0,80_5,81_5,90_0,91_0,92_5,93_5,102_0,103_0,104_5,105_5,114_0,115_0,116_5,117_5
274                  1712216612267        1712216612267        30_0,31_0,32_0,33_0,42_0,43_0,44_5,45_5,54_0,55_0,56_5,57_5,66_0,67_0,68_5,69_5,78_0,79_0,80_5,81_5,90_0,91_0,92_5,93_5,102_0,103_0,104_5,105_5,114_0,115_0,116_5,117_5
275                  1712216612307        1712216612307        30_0,31_0,32_0,33_0,42_0,43_0,44_5,45_5,54_0,55_0,56_5,57_5,66_0,67_0,68_5,69_5,78_0,79_0,80_5,81_5,90_0,91_0,92_5,93_5,102_0,103_0,104_5,105_5,114_0,115_0,116_5,117_5
276                  1712216612347        1712216612347        30_5,31_5,32_5,33_5,42_5,43_5,44_5,45_5,54_5,55_5,56_5,57_5,66_5,67_5,68_5,69_5,78_5,79_5,80_5,81_5,90_5,91_5,92_5,93_5,102_5,103_5,104_5,105_5,114_5,115_5,116_5,117_5
277                  1712216612387        1712216612387        30_5,31_5,32_5,33_5,42_5,43_5,44_5,45_5,54_5,55_5,56_5,57_5,66_5,67_5,68_5,69_5,78_5,79_5,80_5,81_5,90_5,91_5,92_5,93_5,102_5,103_5,104_5,105_5,114_5,115_5,116_5,117_5
278                  1712216612427        1712216612427        30_5,31_5,32_5,33_5,42_5,43_5,44_5,45_5,54_5,55_5,56_5,57_5,66_5,67_5,68_5,69_5,78_5,79_5,80_5,81_5,90_5,91_5,92_5,93_5,102_5,103_5,104_5,105_5,114_5,115_5,116_5,117_5
279                  1712216612467        1712216612467        30_5,31_5,32_5,33_5,42_5,43_5,44_5,45_5,54_5,55_5,56_5,57_5,66_5,67_5,68_5,69_5,78_5,79_5,80_5,81_5,90_5,91_5,92_5,93_5,102_5,103_5,104_5,105_5,114_5,115_5,116_5,117_5
280                  1712216612507        1712216612507        30_5,31_5,32_5,33_5,42_5,43_5,44_5,45_5,54_5,55_5,56_5,57_5,66_5,67_5,68_5,69_5,78_5,79_5,80_5,81_5,90_5,91_5,92_5,93_5,102_5,103_5,104_5,105_5,114_5,115_5,116_5,117_5
281                  1712216612547        1712216612547        29_0,30_5,31_5,32_5,33_5,41_0,42_5,43_5,44_5,45_5,53_0,54_5,55_5,56_5,57_5,65_0,66_5,67_5,68_5,69_5,77_0,78_5,79_5,80_5,81_5,89_0,90_5,91_5,92_5,93_5,101_0,102_5,103_5,104_5,105_5,113_0,114_5,115_5,116_5,117_5
282                  1712216612587        1712216612587        29_0,30_5,31_5,32_5,41_0,42_5,43_5,44_5,53_0,54_5,55_5,56_5,65_0,66_5,67_5,68_5,77_0,78_5,79_5,80_5,89_0,90_5,91_5,92_5,101_0,102_5,103_5,104_5,113_0,114_5,115_5,116_5
283                  1712216612627        1712216612627        29_0,30_5,31_5,32_5,41_0,42_5,43_5,44_5,53_0,54_5,55_5,56_5,65_0,66_5,67_5,68_5,77_0,78_5,79_5,80_5,89_0,90_5,91_5,92_5,101_0,102_5,103_5,104_5,113_0,114_5,115_5,116_5
284                  1712216612667        1712216612667        29_0,30_5,31_5,32_5,41_0,42_5,43_5,44_5,53_0,54_5,55_5,56_5,65_0,66_5,67_5,68_5,77_0,78_5,79_5,80_5,89_0,90_5,91_5,92_5,101_0,102_5,103_5,104_5,113_0,114_5,115_5,116_5
285                  1712216612707        1712216612707        29_0,30_5,31_5,32_5,41_0,42_5,43_5,44_5,53_0,54_5,55_5,56_5,65_0,66_5,67_5,68_5,77_0,78_5,79_5,80_5,89_0,90_5,91_5,92_5,101_0,102_5,103_5,104_5,113_0,114_5,115_5,116_5
286                  1712216612747        1712216612747        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
287                  1712216612787        1712216612787        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
288                  1712216612827        1712216612827        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
289                  1712216612867        1712216612867        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
290                  1712216612907        1712216612907        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
291                  1712216612947        1712216612947        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
292                  1712216612987        1712216612987        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
293                  1712216613027        1712216613027        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
294                  1712216613067        1712216613067        28_0,29_0,30_5,31_5,32_5,40_0,41_0,42_5,43_5,44_5,52_0,53_0,54_5,55_5,56_5,64_0,65_0,66_5,67_5,68_5,76_0,77_0,78_5,79_5,80_5,88_0,89_0,90_5,91_5,92_5,100_0,101_0,102_5,103_5,104_5,112_0,113_0,114_5,115_5,116_5
295                  1712216613107        1712216613107        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
296                  1712216613147        1712216613147        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
297                  1712216613187        1712216613187        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
298                  1712216613227        1712216613227        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
299                  1712216613267        1712216613267        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
300                  1712216613307        1712216613307        28_0,29_0,30_5,31_5,40_0,41_0,42_5,43_5,52_0,53_0,54_5,55_5,64_0,65_0,66_5,67_5,76_0,77_0,78_5,79_5,88_0,89_0,90_5,91_5,100_0,101_0,102_5,103_5,112_0,113_0,114_5,115_5
301                  1712216613347        1712216613347        27_0,28_0,29_5,30_5,31_5,39_0,40_0,41_5,42_5,43_5,51_0,52_0,53_5,54_5,55_5,63_0,64_0,65_5,66_5,67_5,75_0,76_0,77_5,78_5,79_5,87_0,88_0,89_5,90_5,91_5,99_0,100_0,101_5,102_5,103_5,111_0,112_0,113_5,114_5,115_5
302                  1712216613387        1712216613387        27_0,28_0,29_5,30_5,31_5,39_0,40_0,41_5,42_5,43_5,51_0,52_0,53_5,54_5,55_5,63_0,64_0,65_5,66_5,67_5,75_0,76_0,77_5,78_5,79_5,87_0,88_0,89_5,90_5,91_5,99_0,100_0,101_5,102_5,103_5,111_0,112_0,113_5,114_5,115_5
303                  1712216613427        1712216613427        27_0,28_0,29_5,30_5,31_5,39_0,40_0,41_5,42_5,43_5,51_0,52_0,53_5,54_5,55_5,63_0,64_0,65_5,66_5,67_5,75_0,76_0,77_5,78_5,79_5,87_0,88_0,89_5,90_5,91_5,99_0,100_0,101_5,102_5,103_5,111_0,112_0,113_5,114_5,115_5
304                  1712216613467        1712216613467        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
305                  1712216613507        1712216613507        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
306                  1712216613547        1712216613547        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
307                  1712216613587        1712216613587        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
308                  1712216613627        1712216613627        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
309                  1712216613667        1712216613667        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
310                  1712216613707        1712216613707        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
311                  1712216613747        1712216613747        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
312                  1712216613787        1712216613787        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
313                  1712216613827        1712216613827        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
314                  1712216613867        1712216613867        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
315                  1712216613907        1712216613907        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
316                  1712216613947        1712216613947        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
317                  1712216613987        1712216613987        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
318                  1712216614027        1712216614027        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
319                  1712216614067        1712216614067        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
320                  1712216614107        1712216614107        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
321                  1712216614147        1712216614147        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
322                  1712216614187        1712216614187        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
323                  1712216614227        1712216614227        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
324                  1712216614267        1712216614267        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
325                  1712216614307        1712216614307        27_0,28_0,29_5,30_5,39_0,40_0,41_5,42_5,51_0,52_0,53_5,54_5,63_0,64_0,65_5,66_5,75_0,76_0,77_5,78_5,87_0,88_0,89_5,90_5,99_0,100_0,101_5,102_5,111_0,112_0,113_5,114_5
326                  1712216614347        1712216614347        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
327                  1712216614387        1712216614387        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
328                  1712216614427        1712216614427        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
329                  1712216614467        1712216614467        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
330                  1712216614507        1712216614507        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
331                  1712216614547        1712216614547        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
332                  1712216614587        1712216614587        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
333                  1712216614627        1712216614627        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
334                  1712216614667        1712216614667        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
335                  1712216614707        1712216614707        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
336                  1712216614747        1712216614747        27_5,28_5,29_5,30_0,39_5,40_5,41_5,42_0,51_5,52_5,53_5,54_0,63_5,64_5,65_5,66_0,75_5,76_5,77_5,78_0,87_5,88_5,89_5,90_0,99_5,100_5,101_5,102_0,111_5,112_5,113_5,114_0
337                  1712216614787        1712216614787        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
338                  1712216614827        1712216614827        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
339                  1712216614867        1712216614867        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
340                  1712216614907        1712216614907        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
341                  1712216614947        1712216614947        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
342                  1712216614987        1712216614987        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
343                  1712216615027        1712216615027        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
344                  1712216615067        1712216615067        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
345                  1712216615107        1712216615107        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
346                  1712216615147        1712216615147        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
347                  1712216615187        1712216615187        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
348                  1712216615227        1712216615227        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
349                  1712216615267        1712216615267        27_5,28_5,29_5,30_0,31_0,39_5,40_5,41_5,42_0,43_0,51_5,52_5,53_5,54_0,55_0,63_5,64_5,65_5,66_0,67_0,75_5,76_5,77_5,78_0,79_0,87_5,88_5,89_5,90_0,91_0,99_5,100_5,101_5,102_0,103_0,111_5,112_5,113_5,114_0,115_0
350                  1712216615307        1712216615307        28_5,29_5,30_0,31_0,40_5,41_5,42_0,43_0,52_5,53_5,54_0,55_0,64_5,65_5,66_0,67_0,76_5,77_5,78_0,79_0,88_5,89_5,90_0,91_0,100_5,101_5,102_0,103_0,112_5,113_5,114_0,115_0
351                  1712216615347        1712216615347        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
352                  1712216615387        1712216615387        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
353                  1712216615427        1712216615427        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
354                  1712216615467        1712216615467        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
355                  1712216615507        1712216615507        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
356                  1712216615547        1712216615547        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
357                  1712216615587        1712216615587        28_0,29_0,30_0,31_0,40_5,41_5,42_5,43_0,52_5,53_5,54_5,55_0,64_5,65_5,66_5,67_0,76_5,77_5,78_5,79_0,88_5,89_5,90_5,91_0,100_5,101_5,102_5,103_0,112_5,113_5,114_5,115_0
358                  1712216615627        1712216615627        28_0,29_0,30_0,31_0,32_0,40_5,41_5,42_5,43_0,44_0,52_5,53_5,54_5,55_0,56_0,64_5,65_5,66_5,67_0,68_0,76_5,77_5,78_5,79_0,80_0,88_5,89_5,90_5,91_0,92_0,100_5,101_5,102_5,103_0,104_0,112_5,113_5,114_5,115_0,116_0
359                  1712216615667        1712216615667        28_0,29_0,30_0,31_0,32_0,40_5,41_5,42_5,43_0,44_0,52_5,53_5,54_5,55_0,56_0,64_5,65_5,66_5,67_0,68_0,76_5,77_5,78_5,79_0,80_0,88_5,89_5,90_5,91_0,92_0,100_5,101_5,102_5,103_0,104_0,112_5,113_5,114_5,115_0,116_0
360                  1712216615707        1712216615707        28_0,29_0,30_0,31_0,32_0,40_5,41_5,42_5,43_0,44_0,52_5,53_5,54_5,55_0,56_0,64_5,65_5,66_5,67_0,68_0,76_5,77_5,78_5,79_0,80_0,88_5,89_5,90_5,91_0,92_0,100_5,101_5,102_5,103_0,104_0,112_5,113_5,114_5,115_0,116_0
361                  1712216615747        1712216615747        29_0,30_0,31_0,32_0,41_5,42_5,43_0,44_0,53_5,54_5,55_0,56_0,65_5,66_5,67_0,68_0,77_5,78_5,79_0,80_0,89_5,90_5,91_0,92_0,101_5,102_5,103_0,104_0,113_5,114_5,115_0,116_0
362                  1712216615787        1712216615787        29_0,30_0,31_0,32_0,41_5,42_5,43_0,44_0,53_5,54_5,55_0,56_0,65_5,66_5,67_0,68_0,77_5,78_5,79_0,80_0,89_5,90_5,91_0,92_0,101_5,102_5,103_0,104_0,113_5,114_5,115_0,116_0
